商品ID,日付,割引率
66,2018-10,0
66,2018-11,0
66,2018-12,10
66,2019-01,20
66,2019-02,0
66,2019-03,0
66,2019-04,20
66,2019-05,0
66,2019-06,20
66,2019-07,0
66,2019-08,0
66,2019-09,0
66,2019-10,0
67,2010-01,10
67,2010-02,0
67,2010-03,0
67,2010-04,0
67,2010-05,10
67,2010-06,20
67,2010-07,0
67,2010-08,10
67,2010-09,0
67,2010-10,20
67,2010-11,0
67,2010-12,40
67,2011-01,0
67,2011-02,0
67,2011-03,0
67,2011-04,0
67,2011-05,0
67,2011-06,0
67,2011-07,20
67,2011-08,0
67,2011-09,20
67,2011-10,20
67,2011-11,0
67,2011-12,40
67,2012-01,0
67,2012-02,0
67,2012-03,0
67,2012-04,0
67,2012-05,0
67,2012-06,0
67,2012-07,0
67,2012-08,0
67,2012-09,0
67,2012-10,0
67,2012-11,0
67,2012-12,30
67,2013-01,0
67,2013-02,0
67,2013-03,0
67,2013-04,0
67,2013-05,0
67,2013-06,0
67,2013-07,0
67,2013-08,10
67,2013-09,10
67,2013-10,0
67,2013-11,0
67,2013-12,10
67,2014-01,20
67,2014-02,0
67,2014-03,0
67,2014-04,10
67,2014-05,10
67,2014-06,0
67,2014-07,0
67,2014-08,0
67,2014-09,0
67,2014-10,0
67,2014-11,20
67,2014-12,20
67,2015-01,20
67,2015-02,10
67,2015-03,0
67,2015-04,0
67,2015-05,20
67,2015-06,0
67,2015-07,10
67,2015-08,20
67,2015-09,0
67,2015-10,0
67,2015-11,0
67,2015-12,30
67,2016-01,0
67,2016-02,10
67,2016-03,0
67,2016-04,0
67,2016-05,10
67,2016-06,0
67,2016-07,10
67,2016-08,0
67,2016-09,10
67,2016-10,20
67,2016-11,10
67,2016-12,30
67,2017-01,0
67,2017-02,0
67,2017-03,0
67,2017-04,0
67,2017-05,20
67,2017-06,10
67,2017-07,0
67,2017-08,0
67,2017-09,0
67,2017-10,20
67,2017-11,0
67,2017-12,30
67,2018-01,0
67,2018-02,10
67,2018-03,0
67,2018-04,20
67,2018-05,0
67,2018-06,0
67,2018-07,0
67,2018-08,0
67,2018-09,0
67,2018-10,20
67,2018-11,0
67,2018-12,20
67,2019-01,0
67,2019-02,0
67,2019-03,20
67,2019-04,0
67,2019-05,0
67,2019-06,0
67,2019-07,0
67,2019-08,20
67,2019-09,10
67,2019-10,0
68,2010-01,10
68,2010-02,0
68,2010-03,10
68,2010-04,0
68,2010-05,0
68,2010-06,0
68,2010-07,20
68,2010-08,0
68,2010-09,0
68,2010-10,0
68,2010-11,0
68,2010-12,30
68,2011-01,0
68,2011-02,0
68,2011-03,20
68,2011-04,0
68,2011-05,0
68,2011-06,0
68,2011-07,0
68,2011-08,0
68,2011-09,0
68,2011-10,20
68,2011-11,0
68,2011-12,40
68,2012-01,0
68,2012-02,20
68,2012-03,0
68,2012-04,0
68,2012-05,0
68,2012-06,0
68,2012-07,0
68,2012-08,0
68,2012-09,0
68,2012-10,0
68,2012-11,0
68,2012-12,20
68,2013-01,10
68,2013-02,0
68,2013-03,0
68,2013-04,20
68,2013-05,0
68,2013-06,0
68,2013-07,0
68,2013-08,20
68,2013-09,0
68,2013-10,20
68,2013-11,0
68,2013-12,10
68,2014-01,0
68,2014-02,20
68,2014-03,0
68,2014-04,10
68,2014-05,0
68,2014-06,0
68,2014-07,0
68,2014-08,0
68,2014-09,0
68,2014-10,0
68,2014-11,10
68,2014-12,30
68,2015-01,0
68,2015-02,0
68,2015-03,0
68,2015-04,0
68,2015-05,0
68,2015-06,10
68,2015-07,0
68,2015-08,0
68,2015-09,0
68,2015-10,0
68,2015-11,0
68,2015-12,30
68,2016-01,0
68,2016-02,0
68,2016-03,0
68,2016-04,0
68,2016-05,0
68,2016-06,0
68,2016-07,20
68,2016-08,10
68,2016-09,0
68,2016-10,0
68,2016-11,10
68,2016-12,20
68,2017-01,0
68,2017-02,0
68,2017-03,0
68,2017-04,0
68,2017-05,0
68,2017-06,20
68,2017-07,0
68,2017-08,0
68,2017-09,10
68,2017-10,10
68,2017-11,0
68,2017-12,10
68,2018-01,20
68,2018-02,10
68,2018-03,0
68,2018-04,20
68,2018-05,0
68,2018-06,0
68,2018-07,0
68,2018-08,10
68,2018-09,10
68,2018-10,0
68,2018-11,0
68,2018-12,10
68,2019-01,0
68,2019-02,0
68,2019-03,0
68,2019-04,0
68,2019-05,0
68,2019-06,0
68,2019-07,0
68,2019-08,0
68,2019-09,20
68,2019-10,0
69,2010-01,0
69,2010-02,0
69,2010-03,0
69,2010-04,10
69,2010-05,0
69,2010-06,20
69,2010-07,10
69,2010-08,0
69,2010-09,0
69,2010-10,0
69,2010-11,0
69,2010-12,40
69,2011-01,10
69,2011-02,10
69,2011-03,10
69,2011-04,0
69,2011-05,0
69,2011-06,0
69,2011-07,0
69,2011-08,20
69,2011-09,0
69,2011-10,0
69,2011-11,0
69,2011-12,40
69,2012-01,0
69,2012-02,0
69,2012-03,10
69,2012-04,0
69,2012-05,10
69,2012-06,20
69,2012-07,0
69,2012-08,0
69,2012-09,0
69,2012-10,0
69,2012-11,0
69,2012-12,20
69,2013-01,0
69,2013-02,20
69,2013-03,0
69,2013-04,0
69,2013-05,0
69,2013-06,0
69,2013-07,0
69,2013-08,0
69,2013-09,10
69,2013-10,0
69,2013-11,0
69,2013-12,20
69,2014-01,0
69,2014-02,0
69,2014-03,0
69,2014-04,0
69,2014-05,0
69,2014-06,0
69,2014-07,0
69,2014-08,0
69,2014-09,0
69,2014-10,0
69,2014-11,0
69,2014-12,20
69,2015-01,0
69,2015-02,0
69,2015-03,0
69,2015-04,0
69,2015-05,0
69,2015-06,20
69,2015-07,0
69,2015-08,20
69,2015-09,0
69,2015-10,0
69,2015-11,0
69,2015-12,20
69,2016-01,10
69,2016-02,0
69,2016-03,0
69,2016-04,0
69,2016-05,0
69,2016-06,0
69,2016-07,10
69,2016-08,10
69,2016-09,0
69,2016-10,0
69,2016-11,10
69,2016-12,30
69,2017-01,20
69,2017-02,0
69,2017-03,10
69,2017-04,0
69,2017-05,0
69,2017-06,0
69,2017-07,0
69,2017-08,0
69,2017-09,0
69,2017-10,0
69,2017-11,20
69,2017-12,10
69,2018-01,0
69,2018-02,0
69,2018-03,0
69,2018-04,20
69,2018-05,0
69,2018-06,0
69,2018-07,0
69,2018-08,20
69,2018-09,10
69,2018-10,0
69,2018-11,20
69,2018-12,10
69,2019-01,20
69,2019-02,0
69,2019-03,0
69,2019-04,0
69,2019-05,0
69,2019-06,0
69,2019-07,20
69,2019-08,0
69,2019-09,0
69,2019-10,0
70,2010-01,0
70,2010-02,20
70,2010-03,10
70,2010-04,0
70,2010-05,0
70,2010-06,10
70,2010-07,0
70,2010-08,0
70,2010-09,0
70,2010-10,10
70,2010-11,10
70,2010-12,50
70,2011-01,10
70,2011-02,10
70,2011-03,0
70,2011-04,0
70,2011-05,0
70,2011-06,0
70,2011-07,0
70,2011-08,10
70,2011-09,20
70,2011-10,0
70,2011-11,10
70,2011-12,30
70,2012-01,0
70,2012-02,0
70,2012-03,0
70,2012-04,0
70,2012-05,0
70,2012-06,10
70,2012-07,0
70,2012-08,10
70,2012-09,10
70,2012-10,0
70,2012-11,0
70,2012-12,20
70,2013-01,0
70,2013-02,0
70,2013-03,10
70,2013-04,0
70,2013-05,20
70,2013-06,0
70,2013-07,0
70,2013-08,0
70,2013-09,0
70,2013-10,0
70,2013-11,0
70,2013-12,20
70,2014-01,0
70,2014-02,20
70,2014-03,0
70,2014-04,10
70,2014-05,0
70,2014-06,0
70,2014-07,0
70,2014-08,0
70,2014-09,0
70,2014-10,0
70,2014-11,0
70,2014-12,30
70,2015-01,20
70,2015-02,10
70,2015-03,0
70,2015-04,0
70,2015-05,0
70,2015-06,0
70,2015-07,0
70,2015-08,10
70,2015-09,0
70,2015-10,0
70,2015-11,0
70,2015-12,30
70,2016-01,0
70,2016-02,10
70,2016-03,0
70,2016-04,0
70,2016-05,0
70,2016-06,0
70,2016-07,0
70,2016-08,0
70,2016-09,0
70,2016-10,0
70,2016-11,0
70,2016-12,20
70,2017-01,0
70,2017-02,0
70,2017-03,0
70,2017-04,0
70,2017-05,0
70,2017-06,0
70,2017-07,0
70,2017-08,20
70,2017-09,0
70,2017-10,10
70,2017-11,0
70,2017-12,0
70,2018-01,10
70,2018-02,0
70,2018-03,0
70,2018-04,20
70,2018-05,0
70,2018-06,0
70,2018-07,0
70,2018-08,0
70,2018-09,0
70,2018-10,0
70,2018-11,0
70,2018-12,30
70,2019-01,10
70,2019-02,0
70,2019-03,0
70,2019-04,0
70,2019-05,20
70,2019-06,20
70,2019-07,0
70,2019-08,0
70,2019-09,0
70,2019-10,0
71,2010-01,0
71,2010-02,0
71,2010-03,0
71,2010-04,0
71,2010-05,0
71,2010-06,0
71,2010-07,0
71,2010-08,0
71,2010-09,0
71,2010-10,0
71,2010-11,0
71,2010-12,20
71,2011-01,0
71,2011-02,20
71,2011-03,0
71,2011-04,10
71,2011-05,0
71,2011-06,10
71,2011-07,0
71,2011-08,0
71,2011-09,10
71,2011-10,0
71,2011-11,0
71,2011-12,40
71,2012-01,0
71,2012-02,0
71,2012-03,0
71,2012-04,10
71,2012-05,20
71,2012-06,0
71,2012-07,20
71,2012-08,0
71,2012-09,20
71,2012-10,0
71,2012-11,0
71,2012-12,30
71,2013-01,0
71,2013-02,0
71,2013-03,0
71,2013-04,0
71,2013-05,0
71,2013-06,20
71,2013-07,0
71,2013-08,20
71,2013-09,0
71,2013-10,0
71,2013-11,0
71,2013-12,10
71,2014-01,0
71,2014-02,20
71,2014-03,0
71,2014-04,0
71,2014-05,0
71,2014-06,0
71,2014-07,0
71,2014-08,0
71,2014-09,0
71,2014-10,0
71,2014-11,0
71,2014-12,10
71,2015-01,0
71,2015-02,20
71,2015-03,0
71,2015-04,10
71,2015-05,20
71,2015-06,0
71,2015-07,0
71,2015-08,10
71,2015-09,0
71,2015-10,10
71,2015-11,10
71,2015-12,10
71,2016-01,10
71,2016-02,0
71,2016-03,0
71,2016-04,0
71,2016-05,20
71,2016-06,0
71,2016-07,0
71,2016-08,0
71,2016-09,0
71,2016-10,0
71,2016-11,0
71,2016-12,30
71,2017-01,0
71,2017-02,0
71,2017-03,0
71,2017-04,0
71,2017-05,20
71,2017-06,0
71,2017-07,0
71,2017-08,0
71,2017-09,0
71,2017-10,20
71,2017-11,0
71,2017-12,60
71,2018-01,0
71,2018-02,0
71,2018-03,0
71,2018-04,20
71,2018-05,0
71,2018-06,0
71,2018-07,0
71,2018-08,10
71,2018-09,0
71,2018-10,10
71,2018-11,20
71,2018-12,30
71,2019-01,10
71,2019-02,0
71,2019-03,20
71,2019-04,0
71,2019-05,0
71,2019-06,0
71,2019-07,0
71,2019-08,0
71,2019-09,0
71,2019-10,10
72,2010-01,0
72,2010-02,0
72,2010-03,0
72,2010-04,20
72,2010-05,0
72,2010-06,0
72,2010-07,0
72,2010-08,10
72,2010-09,0
72,2010-10,0
72,2010-11,0
72,2010-12,50
72,2011-01,0
72,2011-02,0
72,2011-03,0
72,2011-04,0
72,2011-05,0
72,2011-06,10
72,2011-07,20
72,2011-08,0
72,2011-09,30
72,2011-10,0
72,2011-11,0
72,2011-12,30
72,2012-01,0
72,2012-02,0
72,2012-03,0
72,2012-04,10
72,2012-05,0
72,2012-06,0
72,2012-07,0
72,2012-08,10
72,2012-09,0
72,2012-10,0
72,2012-11,10
72,2012-12,40
72,2013-01,0
72,2013-02,20
72,2013-03,20
72,2013-04,0
72,2013-05,10
72,2013-06,20
72,2013-07,0
72,2013-08,0
72,2013-09,0
72,2013-10,0
72,2013-11,20
72,2013-12,30
72,2014-01,20
72,2014-02,0
72,2014-03,0
72,2014-04,0
72,2014-05,20
72,2014-06,0
72,2014-07,0
72,2014-08,10
72,2014-09,0
72,2014-10,10
72,2014-11,0
72,2014-12,40
72,2015-01,20
72,2015-02,0
72,2015-03,0
72,2015-04,0
72,2015-05,20
72,2015-06,0
72,2015-07,0
72,2015-08,0
72,2015-09,0
72,2015-10,10
72,2015-11,0
72,2015-12,20
72,2016-01,0
72,2016-02,0
72,2016-03,10
72,2016-04,0
72,2016-05,20
72,2016-06,0
72,2016-07,0
72,2016-08,0
72,2016-09,20
72,2016-10,0
72,2016-11,0
72,2016-12,40
72,2017-01,0
72,2017-02,0
72,2017-03,0
72,2017-04,0
72,2017-05,0
72,2017-06,10
72,2017-07,10
72,2017-08,10
72,2017-09,0
72,2017-10,0
72,2017-11,0
72,2017-12,30
72,2018-01,0
72,2018-02,0
72,2018-03,0
72,2018-04,20
72,2018-05,10
72,2018-06,0
72,2018-07,0
72,2018-08,0
72,2018-09,0
72,2018-10,20
72,2018-11,0
72,2018-12,30
72,2019-01,10
72,2019-02,10
72,2019-03,0
72,2019-04,20
72,2019-05,0
72,2019-06,10
72,2019-07,0
72,2019-08,0
72,2019-09,0
72,2019-10,10
73,2010-08,0
73,2010-09,0
73,2010-10,0
73,2010-11,0
73,2010-12,20
73,2011-01,0
73,2011-02,0
73,2011-03,0
73,2011-04,0
73,2011-05,0
73,2011-06,0
73,2011-07,10
73,2011-08,20
73,2011-09,0
73,2011-10,0
73,2011-11,0
73,2011-12,20
73,2012-01,20
73,2012-02,0
73,2012-03,0
73,2012-04,0
73,2012-05,20
73,2012-06,10
73,2012-07,0
73,2012-08,0
73,2012-09,20
73,2012-10,0
73,2012-11,0
73,2012-12,20
73,2013-01,10
73,2013-02,0
73,2013-03,0
73,2013-04,0
73,2013-05,0
73,2013-06,20
73,2013-07,0
73,2013-08,0
73,2013-09,10
73,2013-10,20
73,2013-11,0
73,2013-12,30
73,2014-01,0
73,2014-02,0
73,2014-03,0
73,2014-04,0
73,2014-05,0
73,2014-06,10
73,2014-07,0
73,2014-08,10
73,2014-09,0
73,2014-10,0
73,2014-11,0
73,2014-12,50
73,2015-01,10
73,2015-02,0
73,2015-03,0
73,2015-04,0
73,2015-05,10
73,2015-06,20
73,2015-07,0
73,2015-08,0
73,2015-09,0
73,2015-10,10
73,2015-11,20
73,2015-12,20
73,2016-01,0
73,2016-02,0
73,2016-03,0
73,2016-04,0
73,2016-05,0
73,2016-06,10
73,2016-07,10
73,2016-08,0
73,2016-09,0
73,2016-10,0
73,2016-11,0
73,2016-12,20
73,2017-01,0
73,2017-02,0
73,2017-03,10
73,2017-04,0
73,2017-05,20
73,2017-06,20
73,2017-07,0
73,2017-08,20
73,2017-09,20
73,2017-10,20
73,2017-11,0
73,2017-12,10
73,2018-01,20
73,2018-02,0
73,2018-03,20
73,2018-04,0
73,2018-05,0
73,2018-06,0
73,2018-07,0
73,2018-08,0
73,2018-09,0
73,2018-10,10
73,2018-11,20
73,2018-12,30
73,2019-01,0
73,2019-02,0
73,2019-03,0
73,2019-04,0
73,2019-05,0
73,2019-06,0
73,2019-07,10
73,2019-08,10
73,2019-09,0
73,2019-10,10
74,2010-01,0
74,2010-02,0
74,2010-03,20
74,2010-04,30
74,2010-05,10
74,2010-06,20
74,2010-07,0
74,2010-08,20
74,2010-09,20
74,2010-10,20
74,2010-11,20
74,2010-12,20
74,2011-01,10
74,2011-02,20
74,2011-03,0
74,2011-04,0
74,2011-05,10
74,2011-06,0
74,2011-07,0
74,2011-08,0
74,2011-09,0
74,2011-10,0
74,2011-11,0
74,2011-12,20
74,2012-01,0
74,2012-02,0
74,2012-03,0
74,2012-04,20
74,2012-05,10
74,2012-06,0
74,2012-07,0
74,2012-08,0
74,2012-09,0
74,2012-10,0
74,2012-11,0
74,2012-12,20
74,2013-01,0
74,2013-02,20
74,2013-03,0
74,2013-04,0
74,2013-05,0
74,2013-06,0
74,2013-07,0
74,2013-08,0
74,2013-09,0
74,2013-10,0
74,2013-11,0
74,2013-12,20
74,2014-01,0
74,2014-02,0
74,2014-03,0
74,2014-04,20
74,2014-05,0
74,2014-06,0
74,2014-07,0
74,2014-08,20
74,2014-09,10
74,2014-10,0
74,2014-11,0
74,2014-12,30
74,2015-01,0
74,2015-02,0
74,2015-03,10
74,2015-04,0
74,2015-05,0
74,2015-06,0
74,2015-07,0
74,2015-08,0
74,2015-09,0
74,2015-10,10
74,2015-11,0
74,2015-12,30
74,2016-01,0
74,2016-02,0
74,2016-03,0
74,2016-04,0
74,2016-05,20
74,2016-06,0
74,2016-07,0
74,2016-08,20
74,2016-09,0
74,2016-10,0
74,2016-11,0
74,2016-12,30
74,2017-01,0
74,2017-02,20
74,2017-03,20
74,2017-04,0
74,2017-05,10
74,2017-06,0
74,2017-07,10
74,2017-08,10
74,2017-09,0
74,2017-10,0
74,2017-11,0
74,2017-12,10
74,2018-01,0
74,2018-02,0
74,2018-03,0
74,2018-04,0
74,2018-05,0
74,2018-06,30
74,2018-07,0
74,2018-08,0
74,2018-09,0
74,2018-10,0
74,2018-11,0
74,2018-12,30
74,2019-01,0
74,2019-02,0
74,2019-03,0
74,2019-04,20
74,2019-05,0
74,2019-06,20
74,2019-07,0
74,2019-08,0
74,2019-09,0
74,2019-10,20
75,2010-01,10
75,2010-02,0
75,2010-03,20
75,2010-04,0
75,2010-05,0
75,2010-06,10
75,2010-07,0
75,2010-08,0
75,2010-09,10
75,2010-10,20
75,2010-11,0
75,2010-12,30
75,2011-01,0
75,2011-02,20
75,2011-03,10
75,2011-04,0
75,2011-05,0
75,2011-06,0
75,2011-07,0
75,2011-08,10
75,2011-09,0
75,2011-10,0
75,2011-11,0
75,2011-12,40
75,2012-01,0
75,2012-02,0
75,2012-03,0
75,2012-04,0
75,2012-05,0
75,2012-06,0
75,2012-07,0
75,2012-08,0
75,2012-09,0
75,2012-10,0
75,2012-11,0
75,2012-12,10
75,2013-01,0
75,2013-02,0
75,2013-03,20
75,2013-04,20
75,2013-05,0
75,2013-06,0
75,2013-07,0
75,2013-08,10
75,2013-09,0
75,2013-10,10
75,2013-11,0
75,2013-12,20
75,2014-01,0
75,2014-02,20
75,2014-03,0
75,2014-04,20
75,2014-05,0
75,2014-06,0
75,2014-07,0
75,2014-08,0
75,2014-09,0
75,2014-10,0
75,2014-11,0
75,2014-12,40
75,2015-01,0
75,2015-02,0
75,2015-03,0
75,2015-04,0
75,2015-05,0
75,2015-06,0
75,2015-07,0
75,2015-08,0
75,2015-09,0
75,2015-10,0
75,2015-11,0
75,2015-12,20
75,2016-01,20
75,2016-02,0
75,2016-03,0
75,2016-04,0
75,2016-05,0
75,2016-06,20
75,2016-07,0
75,2016-08,0
75,2016-09,0
75,2016-10,10
75,2016-11,10
75,2016-12,40
75,2017-01,0
75,2017-02,0
75,2017-03,0
75,2017-04,10
75,2017-05,0
75,2017-06,0
75,2017-07,0
75,2017-08,0
75,2017-09,0
75,2017-10,10
75,2017-11,0
75,2017-12,60
75,2018-01,0
75,2018-02,10
75,2018-03,30
75,2018-04,0
75,2018-05,0
75,2018-06,0
75,2018-07,0
75,2018-08,0
75,2018-09,10
75,2018-10,0
75,2018-11,10
75,2018-12,30
75,2019-01,10
75,2019-02,0
75,2019-03,0
75,2019-04,0
75,2019-05,0
75,2019-06,0
75,2019-07,0
75,2019-08,0
75,2019-09,10
75,2019-10,0
76,2010-01,0
76,2010-02,0
76,2010-03,0
76,2010-04,0
76,2010-05,0
76,2010-06,0
76,2010-07,0
76,2010-08,0
76,2010-09,20
76,2010-10,0
76,2010-11,0
76,2010-12,10
76,2011-01,0
76,2011-02,0
76,2011-03,0
76,2011-04,10
76,2011-05,0
76,2011-06,20
76,2011-07,10
76,2011-08,0
76,2011-09,0
76,2011-10,0
76,2011-11,0
76,2011-12,40
76,2012-01,0
76,2012-02,0
76,2012-03,0
76,2012-04,0
76,2012-05,0
76,2012-06,0
76,2012-07,0
76,2012-08,0
76,2012-09,0
76,2012-10,0
76,2012-11,0
76,2012-12,10
76,2013-01,10
76,2013-02,0
76,2013-03,0
76,2013-04,20
76,2013-05,0
76,2013-06,0
76,2013-07,0
76,2013-08,10
76,2013-09,20
76,2013-10,0
76,2013-11,0
76,2013-12,30
76,2014-01,0
76,2014-02,0
76,2014-03,0
76,2014-04,0
76,2014-05,0
76,2014-06,0
76,2014-07,0
76,2014-08,0
76,2014-09,0
76,2014-10,0
76,2014-11,0
76,2014-12,40
76,2015-01,0
76,2015-02,0
76,2015-03,20
76,2015-04,0
76,2015-05,0
76,2015-06,0
76,2015-07,0
76,2015-08,0
76,2015-09,0
76,2015-10,0
76,2015-11,0
76,2015-12,30
76,2016-01,20
76,2016-02,0
76,2016-03,0
76,2016-04,0
76,2016-05,0
76,2016-06,0
76,2016-07,0
76,2016-08,0
76,2016-09,0
76,2016-10,0
76,2016-11,0
76,2016-12,20
76,2017-01,0
76,2017-02,0
76,2017-03,0
76,2017-04,0
76,2017-05,0
76,2017-06,0
76,2017-07,0
76,2017-08,20
76,2017-09,20
76,2017-10,0
76,2017-11,0
76,2017-12,40
76,2018-01,0
76,2018-02,0
76,2018-03,0
76,2018-04,0
76,2018-05,0
76,2018-06,0
76,2018-07,10
76,2018-08,10
76,2018-09,0
76,2018-10,0
76,2018-11,20
76,2018-12,20
76,2019-01,0
76,2019-02,10
76,2019-03,0
76,2019-04,0
76,2019-05,0
76,2019-06,0
76,2019-07,0
76,2019-08,0
76,2019-09,0
76,2019-10,0
77,2010-01,0
77,2010-02,10
77,2010-03,10
77,2010-04,0
77,2010-05,0
77,2010-06,0
77,2010-07,0
77,2010-08,0
77,2010-09,0
77,2010-10,0
77,2010-11,0
77,2010-12,10
77,2011-01,0
77,2011-02,10
77,2011-03,0
77,2011-04,0
77,2011-05,0
77,2011-06,10
77,2011-07,0
77,2011-08,0
77,2011-09,0
77,2011-10,20
77,2011-11,0
77,2011-12,50
77,2012-01,0
77,2012-02,0
77,2012-03,10
77,2012-04,0
77,2012-05,0
77,2012-06,0
77,2012-07,10
77,2012-08,0
77,2012-09,10
77,2012-10,10
77,2012-11,0
77,2012-12,30
77,2013-01,0
77,2013-02,0
77,2013-03,0
77,2013-04,0
77,2013-05,0
77,2013-06,0
77,2013-07,0
77,2013-08,0
77,2013-09,0
77,2013-10,0
77,2013-11,0
77,2013-12,10
77,2014-01,0
77,2014-02,0
77,2014-03,0
77,2014-04,0
77,2014-05,20
77,2014-06,0
77,2014-07,0
77,2014-08,0
77,2014-09,10
77,2014-10,0
77,2014-11,0
77,2014-12,30
77,2015-01,0
77,2015-02,0
77,2015-03,20
77,2015-04,0
77,2015-05,0
77,2015-06,10
77,2015-07,20
77,2015-08,10
77,2015-09,0
77,2015-10,0
77,2015-11,0
77,2015-12,20
77,2016-01,0
77,2016-02,0
77,2016-03,0
77,2016-04,0
77,2016-05,0
77,2016-06,20
77,2016-07,0
77,2016-08,0
77,2016-09,0
77,2016-10,0
77,2016-11,0
77,2016-12,20
77,2017-01,20
77,2017-02,0
77,2017-03,0
77,2017-04,0
77,2017-05,0
77,2017-06,0
77,2017-07,0
77,2017-08,0
77,2017-09,0
77,2017-10,0
77,2017-11,0
77,2017-12,20
77,2018-01,0
77,2018-02,0
77,2018-03,0
77,2018-04,0
77,2018-05,0
77,2018-06,0
77,2018-07,10
77,2018-08,0
77,2018-09,0
77,2018-10,0
77,2018-11,0
77,2018-12,50
77,2019-01,20
77,2019-02,10
77,2019-03,10
77,2019-04,20
77,2019-05,10
77,2019-06,0
77,2019-07,0
77,2019-08,0
77,2019-09,0
77,2019-10,0
78,2010-01,0
78,2010-02,10
78,2010-03,0
78,2010-04,10
78,2010-05,10
78,2010-06,0
78,2010-07,0
78,2010-08,10
78,2010-09,0
78,2010-10,10
78,2010-11,0
78,2010-12,30
78,2011-01,0
78,2011-02,0
78,2011-03,10
78,2011-04,0
78,2011-05,0
78,2011-06,0
78,2011-07,0
78,2011-08,0
78,2011-09,0
78,2011-10,0
78,2011-11,0
78,2011-12,30
78,2012-01,0
78,2012-02,20
78,2012-03,20
78,2012-04,10
78,2012-05,0
78,2012-06,0
78,2012-07,0
78,2012-08,0
78,2012-09,0
78,2012-10,0
78,2012-11,0
78,2012-12,10
78,2013-01,0
78,2013-02,0
78,2013-03,0
78,2013-04,0
78,2013-05,0
78,2013-06,0
78,2013-07,0
78,2013-08,0
78,2013-09,0
78,2013-10,0
78,2013-11,0
78,2013-12,20
78,2014-01,0
78,2014-02,0
78,2014-03,0
78,2014-04,0
78,2014-05,0
78,2014-06,0
78,2014-07,0
78,2014-08,10
78,2014-09,0
78,2014-10,0
78,2014-11,10
78,2014-12,30
78,2015-01,0
78,2015-02,0
78,2015-03,0
78,2015-04,0
78,2015-05,0
78,2015-06,0
78,2015-07,0
78,2015-08,0
78,2015-09,0
78,2015-10,0
78,2015-11,20
78,2015-12,20
78,2016-01,0
78,2016-02,0
78,2016-03,0
78,2016-04,0
78,2016-05,0
78,2016-06,0
78,2016-07,0
78,2016-08,10
78,2016-09,20
78,2016-10,20
78,2016-11,0
78,2016-12,30
78,2017-01,0
78,2017-02,10
78,2017-03,10
78,2017-04,20
78,2017-05,20
78,2017-06,20
78,2017-07,0
78,2017-08,0
78,2017-09,0
78,2017-10,0
78,2017-11,0
78,2017-12,40
78,2018-01,0
78,2018-02,10
78,2018-03,0
78,2018-04,0
78,2018-05,0
78,2018-06,20
78,2018-07,0
78,2018-08,0
78,2018-09,0
78,2018-10,0
78,2018-11,0
78,2018-12,20
78,2019-01,0
78,2019-02,0
78,2019-03,0
78,2019-04,0
78,2019-05,0
78,2019-06,20
78,2019-07,0
78,2019-08,0
78,2019-09,20
78,2019-10,0
79,2010-01,20
79,2010-02,0
79,2010-03,0
79,2010-04,0
79,2010-05,20
79,2010-06,20
79,2010-07,10
79,2010-08,0
79,2010-09,10
79,2010-10,20
79,2010-11,20
79,2010-12,40
79,2011-01,0
79,2011-02,0
79,2011-03,20
79,2011-04,10
79,2011-05,0
79,2011-06,0
79,2011-07,10
79,2011-08,0
79,2011-09,0
79,2011-10,0
79,2011-11,20
79,2011-12,40
79,2012-01,20
79,2012-02,0
79,2012-03,0
79,2012-04,0
79,2012-05,0
79,2012-06,10
79,2012-07,0
79,2012-08,0
79,2012-09,0
79,2012-10,0
79,2012-11,0
79,2012-12,20
79,2013-01,10
79,2013-02,10
79,2013-03,10
79,2013-04,0
79,2013-05,0
79,2013-06,0
79,2013-07,10
79,2013-08,0
79,2013-09,0
79,2013-10,0
79,2013-11,0
79,2013-12,20
79,2014-01,0
79,2014-02,0
79,2014-03,0
79,2014-04,0
79,2014-05,20
79,2014-06,0
79,2014-07,0
79,2014-08,0
79,2014-09,0
79,2014-10,10
79,2014-11,0
79,2014-12,40
79,2015-01,0
79,2015-02,0
79,2015-03,0
79,2015-04,0
79,2015-05,20
79,2015-06,0
79,2015-07,0
79,2015-08,0
79,2015-09,0
79,2015-10,20
79,2015-11,10
79,2015-12,20
79,2016-01,0
79,2016-02,20
79,2016-03,0
79,2016-04,0
79,2016-05,0
79,2016-06,0
79,2016-07,0
79,2016-08,10
79,2016-09,0
79,2016-10,0
79,2016-11,0
79,2016-12,10
79,2017-01,0
79,2017-02,0
79,2017-03,20
79,2017-04,0
79,2017-05,0
79,2017-06,10
79,2017-07,0
79,2017-08,20
79,2017-09,0
79,2017-10,0
79,2017-11,0
79,2017-12,20
79,2018-01,0
79,2018-02,20
79,2018-03,0
79,2018-04,10
79,2018-05,0
79,2018-06,0
79,2018-07,0
79,2018-08,0
79,2018-09,0
79,2018-10,0
79,2018-11,0
79,2018-12,30
79,2019-01,0
79,2019-02,0
79,2019-03,20
79,2019-04,0
79,2019-05,0
79,2019-06,0
79,2019-07,0
79,2019-08,0
79,2019-09,10
79,2019-10,10
80,2010-01,20
80,2010-02,0
80,2010-03,20
80,2010-04,0
80,2010-05,10
80,2010-06,0
80,2010-07,0
80,2010-08,0
80,2010-09,0
80,2010-10,10
80,2010-11,0
80,2010-12,40
80,2011-01,0
80,2011-02,0
